indice,TransactionID,y,score_A,score_B,score_C,score_D,score_A_V4,score_control_logistico
452416,3439416,0,0.0012039717309906101,0.004118991956412416,0.0018490756686646232,0.040101254013039316,0.0011975109042042,0.00041191878930859943
452417,3439417,0,0.017939776721993192,0.004781330851544514,0.007225140543750276,0.02388489790429167,0.0179006646924059,0.014505120370662705
452418,3439418,0,0.011441810112357448,0.016986465030212654,0.017334427218582252,0.0425062655129811,0.0114107052951901,0.008968551403233
452419,3439419,0,0.023827131766470666,0.03216557084860927,0.0216800269748533,0.027760480158627133,0.0237833278533992,0.017991677391775863
452420,3439420,0,0.036641579172352085,0.017835609565446716,0.03734181247674185,0.03961615194387241,0.0365933018664652,0.016724279985949893
452421,3439421,0,0.008296633731360609,0.004826855275491763,0.006671232930098718,0.03013449802129352,0.0082709071298316,0.0050623808835411925
452422,3439422,0,0.029638320830074647,0.010712858730908334,0.0263626120889041,0.04038900780213669,0.0295916525468456,0.030957530942489434
452423,3439423,0,0.010579997687660377,0.007977771081884001,0.008720764790304618,0.028412936048002317,0.0105502483502499,0.003928543365171024
452424,3439424,0,0.014146487135763037,0.01104039546153911,0.011728409785821611,0.036417899272815635,0.0141116155039356,0.008991148376339363
452425,3439425,0,0.007842201330687902,0.008178271907389572,0.005184976202933373,0.003963504648864354,0.0078173599156064,0.0035680824803854374
452426,3439426,0,0.024841146394302318,0.007160067454253975,0.016539315058532567,0.04039267906237556,0.0247967282497076,0.01485919946595109
452427,3439427,0,0.0022475593102663704,0.005475285210173372,0.0028089237533446584,0.01998793784054624,0.0022371351852052,0.0005081510964012744
452428,3439428,0,0.00828282785590394,0.007264574655459507,0.006176978724671099,0.017587198047244314,0.0082571276969468,0.003822443205272401
452429,3439429,0,0.037721971609841046,0.020120475088847865,0.03215604133904992,0.038247718149424584,0.0376736003992328,0.024055771819653498
452430,3439430,0,0.3795917594979708,0.09312180848858341,0.2846410186816834,0.05417235292441589,0.3800312390579565,0.6918576341758177
452431,3439431,0,0.2766220838586547,0.5714688038745662,0.35301503727744643,0.023914530636836313,0.2768860011450073,0.39721008121251145
452432,3439432,0,0.0036398643831514112,0.007907040596262035,0.00552930676263297,0.026668240888064916,0.0036250388550018,0.0010377736112531122
452433,3439433,0,0.007766724970957165,0.008965350269887986,0.008162546155454479,0.07314010083803718,0.0077420335960048,0.003016511393337173
452434,3439434,0,0.0016717116679692604,0.006663699369223743,0.00298742973168726,0.026176777276592504,0.0016633803676512,0.0003131814908030132
452435,3439435,0,0.003303721235021612,0.012739793181485326,0.004557200879311367,0.006803927920228991,0.0032898891004309,0.0011400791395017233
452436,3439436,0,0.009473341826184997,0.08231465052621664,0.05680117001382176,0.023645667931340254,0.00944545876796,0.003023828854128743
452437,3439437,0,0.17049036187774758,0.17386509263964325,0.1637081469600302,0.043095942543684956,0.170574619266252,0.1713677697011228
452438,3439438,0,0.02668637847528202,0.005710191228858664,0.012814727964955067,0.04115590967246412,0.0266409713304429,0.022111001114947768
452439,3439439,0,0.07281241181123049,0.05573275476729484,0.06964410096405729,0.07961829332094084,0.0727770115245401,0.08299724231620172
452440,3439440,0,0.0374108837413066,0.01718833368696121,0.030074327507633045,0.03553938199273205,0.0373625356524219,0.0303025953450148
452441,3439441,0,0.008344725848759518,0.0439591555084333,0.01208311491020986,0.012556108712904138,0.0083189073515079,0.004524710930348834
452442,3439442,0,0.030174346540846657,0.024850722456119984,0.025286540665773415,0.00775152625087315,0.0301274889927884,0.029422642928694155
452443,3439443,0,0.0019746757590910235,0.005977881038458663,0.0026192938262198503,0.027243276960915712,0.0019652185407508,0.0005410575746822255
452444,3439444,0,0.00710277049350295,0.020294612525157116,0.00898671915530992,0.054157865482154205,0.0070794379913623,0.003138019813535355
452445,3439445,0,0.0014941031938251023,0.003861835013928344,0.0022179665979429894,0.022680443833148958,0.0014864613038874,0.00027714566259585797
452446,3439446,0,0.004938602690170851,0.007166990142903634,0.004534557797600386,0.05176135647813316,0.0049202598663145,0.006680012657157939
452447,3439447,0,0.0025956189636512535,0.005277706544669343,0.003166737078901267,0.045464969158157495,0.0025840177762982,0.0010163158977605131
452448,3439448,0,0.008251398577216528,0.02479134068459287,0.010223921460109723,0.028834376758060953,0.0082257587185754,0.005313139637928017
452449,3439449,0,0.0021719602141585625,0.007074342939918344,0.0025410993509917936,0.009289418760472297,0.0021617998354603,0.0008838130947731583
452450,3439450,0,0.0023853490655160944,0.005814443580668053,0.0023590511883496814,0.010525989069850965,0.0023744518679787,0.0011268346675280092
452451,3439451,0,0.0017971440829864498,0.006282760567579981,0.002231191159429957,0.014987710708385716,0.0017883394113523,0.001107720610323296
452452,3439452,0,0.010208706634375444,0.022642350060790357,0.012989015018417281,0.05305154418489153,0.0101795670783016,0.011982906643854003
452453,3439453,0,0.009754152334784922,0.0153991348008468,0.010820138217262581,0.12598275962344288,0.0097257816027063,0.004983347934863391
452454,3439454,0,0.039056406558036126,0.008156693734915895,0.03118860234132119,0.04571370428864555,0.039007971325539,0.022659601455337082
452455,3439455,0,0.008435894204036143,0.013124588726011858,0.007330038438214622,0.027825270348927643,0.0084099024144245,0.006287502912142554
452456,3439456,0,0.008541103100139726,0.010646649497558969,0.00876278588309306,0.020841092842668107,0.0085149128042627,0.0034004093077353126
452457,3439457,0,0.0012622509755019918,0.007224678820994477,0.0020335928388063125,0.026954327411558992,0.0012555468960735,0.0004992779483366147
452458,3439458,0,0.0017347750853383955,0.005372247400936239,0.0021374588269389198,0.0092872957991035,0.0017262044565683,0.0005792592198364932
452459,3439459,0,0.0011892591213021474,0.006616895714320948,0.0016031803921838074,0.02157950048546473,0.0011828602198055,0.0006974640159446648
452460,3439460,0,0.005454913778771724,0.019436035827797418,0.007417444010459557,0.016794824699713634,0.0054352927982552,0.003062273315435751
452461,3439461,0,0.00542203224182315,0.044140945077599414,0.010578213641272545,0.06032723519681522,0.0054024908607663,0.0027521818795138106
452462,3439462,0,0.0018934863897630163,0.004862430350952733,0.0022287682543134252,0.026961041066926573,0.0018843251596976,0.0006550721201558569
452463,3439463,0,0.001794027203899693,0.004528096476758111,0.0019497412479017936,0.023936790882944516,0.0017852341673804,0.0007705082823403752
452464,3439464,0,0.006003689483718913,0.008413287453360226,0.0071123710897728525,0.028965486536809373,0.0059827739472994,0.0019612912087198456
452465,3439465,0,0.003780311624612782,0.005114701919114785,0.00339568091974828,0.007209974125968299,0.0037650821498656,0.0015103986458900574
452466,3439466,0,0.004635514468547752,0.0037672962489216848,0.0034270024898773116,0.021982276109533478,0.0046179515515507,0.0030503922829005882
452467,3439467,0,0.0090970020262916,0.03830985748959853,0.011659116328095189,0.010361255686703819,0.0090697883593045,0.005607916538224394
452468,3439468,0,0.0006772026901728013,0.0054343276788208685,0.001249881628238426,0.019620566078767734,0.0006731155397216,0.00019317929088090308
452469,3439469,1,0.03994974588247723,0.02354089088330811,0.03505433300160661,0.036590655991268664,0.039901298943785,0.04776966099090275
452470,3439470,0,0.005162732752962287,0.006005052896163186,0.004340256076074038,0.007866537906835412,0.0051438275440417,0.0012005005388172495
452471,3439471,0,0.007219490286711939,0.004294012163015084,0.004275011967855005,0.021994213094296083,0.0071959136891872,0.003456474437314271
452472,3439472,0,0.001475186055533348,0.00846941537285824,0.001937609883113803,0.012113276195576865,0.0014676190062191,0.0006660485350686267
452473,3439473,0,0.011849636042480852,0.010039327316644765,0.008851547766298408,0.012046380992081577,0.0118179175844033,0.008932904131128195
452474,3439474,0,0.002686547474305625,0.019554020422470744,0.007221077262347489,0.02577816316830298,0.0026746481836711,0.0008454352618187991
452475,3439475,0,0.0009406019210601108,0.004468170966875941,0.0014993612910534095,0.02167089153792668,0.0009352841979312,0.0003730797252589642
452476,3439476,1,0.12309975782940848,0.015307030926421942,0.06683640133663503,0.01275124125561347,0.1231161450581344,0.11996898628411422
452477,3439477,0,0.037814081363512365,0.046487792272422584,0.035179685616196624,0.017133976313168715,0.0377657039081753,0.040984081790289346
452478,3439478,0,0.011501075826457301,0.007803129927611541,0.009729729849917167,0.023321670081751605,0.0114698807546097,0.00479299793997644
452479,3439479,0,0.006632357271937038,0.1387407646343102,0.02772695894108985,0.0167650139812489,0.0066100322761249,0.0031887055251458764
452480,3439480,0,0.0014194996077725732,0.011310528149835377,0.0023702792670030515,0.012377761121630332,0.0014121545327243,0.0002682551249879955
452481,3439481,0,0.0018934863897630163,0.0065870049394988455,0.0024887842863212254,0.029084899010948094,0.0018843251596976,0.0007018373235068533
452482,3439482,0,0.0019705466264905614,0.005143352442164108,0.001905788789993574,0.01178380596172565,0.0019611043653566,0.0006691521645993561
452483,3439483,0,0.03546459287836995,0.004048081671068772,0.009859488282010496,0.02112531858479046,0.0354164621581101,0.03601135955847602
452484,3439484,0,0.04350437704580896,0.09371291237247517,0.0526491341763483,0.014076829039761858,0.0434561190241459,0.04625031541563866
452485,3439485,0,0.002638249297596295,0.0037768703724771363,0.0029669547192939026,0.03853406151144176,0.0026265078889444,0.0007661520288884417
452486,3439486,0,0.0013480045795613192,0.005194888159312342,0.0018094974055249268,0.023465270073499613,0.0013409482648775,0.00045473548424292387
452487,3439487,1,0.06036990414697183,0.007278737967546122,0.02713480166048542,0.02569205184991612,0.0603269104769676,0.03688456878174933
452488,3439488,0,0.0013659205528847224,0.004005735041605335,0.0012217633388059428,0.002909315183016136,0.0013587914691892,0.00040630917927769934
452489,3439489,0,0.004831261631467199,0.008233191121355864,0.004833462058651237,0.011430105151639076,0.0048131924097936,0.0027159296933814987
452490,3439490,0,0.0018934863897630163,0.00560383512648116,0.0024031140731141393,0.03304380142627398,0.0018843251596976,0.000750940932992509
452491,3439491,0,0.009346215650679715,0.008270640088029368,0.00814673493916628,0.014292344395160155,0.0093185566556108,0.003063348154031891
452492,3439492,0,0.0007479676223021863,0.0051228616791641765,0.000963215253596265,0.011222608674803791,0.0007435397294865,0.00028214847409795634
452493,3439493,0,0.02432195233221009,0.040869151625420146,0.035476290097557386,0.010069466355269613,0.0242778422173101,0.007248759372802112
452494,3439494,0,0.0006981032981627534,0.003923585419150273,0.0010894024454206294,0.029770278683585696,0.0006939146495085,0.00016920936762023913
452495,3439495,0,0.0017949526494761678,0.0070796281743731315,0.0026952658469467056,0.023677605162415207,0.0017861561576625,0.0006539020544897431
452496,3439496,0,0.27044845186364996,0.5834388382056314,0.4127647007704724,0.22076027001929055,0.2707015420355531,0.2019995209174451
452497,3439497,0,0.018592058722771695,0.053112527133567795,0.02150874363695798,0.011836899190829399,0.018552322632584,0.012462364273715743
452498,3439498,0,0.0020398088342765187,0.00862746190005002,0.0023436642230767854,0.007846712008735487,0.0020301170110681,0.0006025597910911659
452499,3439499,0,0.02948892730668801,0.2269158882460421,0.05863827633477001,0.01233876998456087,0.0294423138788405,0.019502862776685868
452500,3439500,1,0.9289231377434415,0.0984403323092506,0.7822187112220967,0.045726627156717214,0.929280828808397,0.9859017613688801
452501,3439501,0,0.026043780470914914,0.08202637564333579,0.04442849647532692,0.012344515574211236,0.02599869943065,0.008996453728789705
452502,3439502,0,0.0038444387189505236,0.00801264924585643,0.0030574465951890006,0.0023892264770660216,0.0038290268790982,0.002131063567335854
452503,3439503,0,0.06049855166318838,0.026897378947865598,0.043010906558010785,0.005704503743247197,0.0604556220971165,0.03996081869156136
452504,3439504,0,0.013799464016646905,0.02468477387072311,0.015092819532952452,0.03788459300340596,0.013765037744607,0.01484878494979067
452505,3439505,0,0.0008660464906914965,0.00547462047814848,0.0013450606317643124,0.013282687245485423,0.0008610671102174,0.0002529923166846191
452506,3439506,0,0.013309054754577087,0.02090542035935068,0.013336702776950825,0.010414133754215382,0.0132752760234128,0.008440228579388592
452507,3439507,1,0.049050656661533805,0.05335963123887409,0.05333902737085155,0.04323485577735352,0.0490033869311759,0.08807805734519225
452508,3439508,0,0.009653785335472521,0.012080524394745683,0.009689239117865265,0.004696489296590145,0.0096255877712135,0.004998295609638174
452509,3439509,0,0.015060547868809419,0.02042953573188058,0.01458499550507113,0.0297869027762166,0.0150245521070546,0.019232379008675082
452510,3439510,0,0.0013567968500772256,0.0042539937396989394,0.0013609287539271574,0.020396733180390043,0.0013497047893271,0.0003597697062505514
452511,3439511,0,0.008634040808140647,0.004161120411067523,0.0035281141589569628,0.0027056520814775177,0.0086076764585722,0.004965348881429292
452512,3439512,0,0.001584684599731537,0.009057516799463953,0.0023245983951346743,0.012281123263606489,0.0015766881828897,0.0004507076601537586
452513,3439513,0,0.0018705455657822899,0.004824056407737706,0.001974382446920283,0.02018573765385378,0.0018614687045373,0.0007660705228227482
452514,3439514,0,0.0024769455521566727,0.003888522064982573,0.0021606888878407987,0.0036486481915270143,0.0024657391064314,0.0009558090462124031
452515,3439515,0,0.05169009982029617,0.004853282618819556,0.03678076150818276,0.13606306428022072,0.051643571640283,0.015306700257877691
452516,3439516,0,0.008368662771648747,0.00554879383552921,0.006702208928309164,0.018519659803116022,0.0083427986596064,0.005504870568815144
452517,3439517,0,0.0024538452606283736,0.010165032455282696,0.0030238863889578194,0.006415054463237204,0.0024427164234254,0.0009926263534525998
452518,3439518,0,0.0128088839117746,0.023001003282347984,0.01240799532370676,0.016831697156117695,0.0127757882454847,0.009621507676606196
452519,3439519,0,0.0051815656463935775,0.009421773129431092,0.005643125492525206,0.014570643031990686,0.005162613717995,0.0030318246925571664
452520,3439520,0,0.02146466618707204,0.01497711247861564,0.016894392812437896,0.020573359791592964,0.0214225024679406,0.013429940325238046
452521,3439521,0,0.04685162528753892,0.06490227648710614,0.07559966045977379,0.014038706411026189,0.0468038679654178,0.037097232892607274
452522,3439522,0,0.04779909640383829,0.10409353618745054,0.07333693646745205,0.03833938052553664,0.0477515342364973,0.016028000820370213
452523,3439523,0,0.1517058321354383,0.005799264571631957,0.03160724283640007,0.07367290610269032,0.151761651781157,0.10112624903551744
452524,3439524,0,0.0065659184048536354,0.005305234895363895,0.004689417227935293,0.014543664356524343,0.0065437388659918,0.004256407320335741
452525,3439525,0,0.0280134251842314,0.027756326723123337,0.027013377527940786,0.008177766594460265,0.0279674040945398,0.024455410053847604
452526,3439526,0,0.0242651010551095,0.027898195804696577,0.01960421401270732,0.011696227807729706,0.0242210254887536,0.026360860287790673
452527,3439527,0,0.00405101111374149,0.004009773538064275,0.003663362770913138,0.017981418202090933,0.0040350203553198,0.0019198752668328919
452528,3439528,0,0.01487992793754486,0.006464663171439642,0.008306987305150997,0.012084767110822629,0.0148441488164917,0.008650985618941101
452529,3439529,0,0.002620522491742937,0.014010784364601073,0.003700856039409286,0.0315027774491082,0.0026088392912205,0.001337035399890046
452530,3439530,0,0.01977658580154811,0.008384878259360103,0.011364499867469496,0.011430835079457415,0.019735787304666,0.015730056868535482
452531,3439531,0,0.001245526536754979,0.003710984120104544,0.001256110748973375,0.012016693285881732,0.001238891934765,0.0005651247236845155
452532,3439532,0,0.0042719350149901265,0.005338354500748268,0.002569678758351424,0.0032428145262028904,0.0042553389607714,0.0013684654736185232
452533,3439533,0,0.0022538800973420678,0.004331499796925601,0.0030170718676757117,0.042324986340407135,0.0022434340577823,0.0005697140089153878
452534,3439534,0,0.012129930383384653,0.005133752185580811,0.007201042569545225,0.02234591647000207,0.012097800082853,0.0033669598980417305
452535,3439535,0,0.001470304386706084,0.003720182528602743,0.0013429169080819646,0.013275197294338363,0.0014627566964627,0.0007030870107092785
452536,3439536,0,0.0013502272433039552,0.005191999474848853,0.0013976173911242147,0.010088204936089867,0.0013431618857741,0.0006187210147333226
452537,3439537,0,0.1690896692207803,0.00444873951283876,0.027289629791072557,0.06753766005985963,0.1691717495034953,0.1929431509099598
452538,3439538,0,0.0012141456371115669,0.004253953618583505,0.0015892381258734195,0.03945609112458596,0.0012076421116838,0.0005415555016176891
452539,3439539,0,0.007849118632340094,0.009084282631677326,0.006548780646741523,0.03812405934436985,0.0078242635101258,0.004409273572827903
452540,3439540,0,0.00875894216341838,0.01948571387107224,0.015110911417560909,0.03402709626574034,0.0087323457952445,0.002777604225016187
452541,3439541,0,0.0443195192543617,0.04419548064296239,0.04330600696729306,0.027510236437080168,0.0442713553306495,0.036779815928333445
452542,3439542,0,0.023971525153649673,0.019238779858921758,0.019134201511019664,0.011616927184682687,0.0239276305987866,0.01102340613130851
452543,3439543,0,0.005195765403292539,0.007428770036501056,0.00527352717796598,0.0268106525600191,0.005176778303045,0.0031486825859458564
452544,3439544,0,0.0026323894920800414,0.008622425139064192,0.003637429350931438,0.10429921033521274,0.002620667309206,0.0005945194629075449
452545,3439545,0,0.011167324035035318,0.00622673290151333,0.007135921956453731,0.016134828000232634,0.0111366421096707,0.0033934263463727735
452546,3439546,0,0.0026309102788503024,0.00841917323503676,0.0030028591930486045,0.019164766046667184,0.0026191929516468,0.0013909017943689545
452547,3439547,0,0.010203646886670106,0.004090169730732774,0.0051434638868125635,0.02214811360533075,0.0101745157518334,0.00859856671037331
452548,3439548,0,0.02060156419992322,0.012509874234264522,0.015213971430663102,0.006607281773967788,0.0205600773700034,0.012049869850273343
452549,3439549,0,0.0024895921458165087,0.012035841169606454,0.004126699330068845,0.03159673251625652,0.0024783433199902,0.0010713197343731288
452550,3439550,0,0.02801176919460933,0.030924573487927154,0.055649322244335164,0.06334864152514635,0.0279657488222767,0.017086942804982682
452551,3439551,0,0.0018362742234129567,0.013335824518652922,0.0024013797946780815,0.004012286097030858,0.0018273240184903,0.0005990186636937293
452552,3439552,0,0.013178028486226831,0.10455111218461824,0.0213943602789194,0.025522730376608647,0.0131444264492391,0.01243610874004547
452553,3439553,0,0.010978770945383515,0.0046685349477373645,0.006899961987864542,0.015679826295629286,0.0109483842413456,0.004048729511610836
452554,3439554,0,0.0040965502453609035,0.009884989834156335,0.004363869994544638,0.04065893615754205,0.0040804335701795,0.0018622920255521875
452555,3439555,0,0.002979705940331192,0.0037080274413997362,0.0028608213116801027,0.028850708194964846,0.0029668697236197,0.0012270548884600694
452556,3439556,0,0.0017341252296497367,0.00645783761573136,0.0018916822793219217,0.022150192062122025,0.0017255570532055,0.0005758194659084924
452557,3439557,0,0.012394539445741237,0.01996883525560652,0.013535631284919433,0.012814381910989827,0.0123620275643562,0.006844167262796497
452558,3439558,0,0.01214077591005941,0.017304965982587513,0.01288990452032556,0.028463184368937532,0.0121086298330445,0.006236844087924445
452559,3439559,0,0.0027271408198148253,0.011627385656031363,0.0034622834020629455,0.008870964502533845,0.0027151096275401,0.0006018721669718268
452560,3439560,0,0.0036353729225590396,0.008834582978140763,0.0039080872601327515,0.02020494408523336,0.003620560417313,0.0013809633777635446
452561,3439561,0,0.03442384999687251,0.08782832894597843,0.04405723170879101,0.020169134421560247,0.034375888586741,0.03745757268231975
452562,3439562,0,0.004612475240629425,0.004106041704559511,0.0029044851538053075,0.01662782434981207,0.004594972554975,0.0023240911913133748
452563,3439563,0,0.0022892930263766886,0.0038166148572754536,0.002391416302551349,0.02786722688262862,0.0022787245930954,0.0011467261460034652
452564,3439564,0,0.008243055950971863,0.005995549357573852,0.007697105806685934,0.0262773155026782,0.0082174321227062,0.004973807542089435
452565,3439565,1,0.20599560085204033,0.023425751555629575,0.13949010641833223,0.03679319104638249,0.2061374193527973,0.22360309181772778
452566,3439566,0,0.04951859112562271,0.0077725368164372755,0.02704286583751532,0.0427432871426774,0.0494714406641862,0.03300119040945307
452567,3439567,0,0.008225495958885267,0.008847925289168961,0.009151084319640936,0.014772806659448365,0.0081999059054149,0.0022850565390445626
452568,3439568,0,0.00563216678938815,0.03634417362934202,0.008733979908865548,0.012092449719685842,0.0056121207589772,0.0030355690229657123
452569,3439569,0,0.007829023139989726,0.004499566196714096,0.006209445458898769,0.009891288352219378,0.0078042078587587,0.00320740447327125
452570,3439570,0,0.015776162482996476,0.007352029376916833,0.013158395292298281,0.018542447581372485,0.0157393340365077,0.007996265149432939
452571,3439571,0,0.025063859440205172,0.008372817623207443,0.020010296118938488,0.02769594699709022,0.0250193132542296,0.01293443799615827
452572,3439572,1,0.06840614713025588,0.03503349296427917,0.05235773169648178,0.03483972992310029,0.0683677503101884,0.09522408654270519
452573,3439573,1,0.7146168745622169,0.8516525854199829,0.829638318974096,0.5863408608784706,0.7153314271493169,0.9676345878280451
452574,3439574,0,0.1742013368831972,0.05440821133534101,0.12225587803000695,0.029595086864458452,0.1742914020481,0.32023603975301523
452575,3439575,0,0.001993116337313167,0.007685219607423776,0.002772363036748285,0.025855848770540157,0.0019835924442588,0.001160564359397561
452576,3439576,0,0.0035550226128688413,0.003679652543166199,0.0032967705288249145,0.02856291210624255,0.0035404442018024,0.0021679730771311384
452577,3439577,0,0.0023218506175204994,0.004144079318955805,0.002096335512987632,0.013097873024517488,0.0023111702290621,0.000882144053043758
452578,3439578,0,0.0017893097620062162,0.004128229484461836,0.001861639629167366,0.015434408085757188,0.0017805343475132,0.0007132460807619864
452579,3439579,0,0.014761393192295075,0.0036083897122437805,0.007017182378199218,0.027958604580780876,0.0147257576944529,0.009428602682219808
452580,3439580,0,0.0010845079255217052,0.004656948285550064,0.001294855589689553,0.00816945347625639,0.0010785562422018,0.00048805793229829474
452581,3439581,0,0.0023845735521824916,0.0054182498073856765,0.0025170563122483684,0.014262200896678165,0.002373678990425,0.0009983823688145563
452582,3439582,1,0.4605429077073506,0.19204976099254706,0.5606023286615047,0.03237647913651071,0.4611028397058774,0.6034820984774276
452583,3439583,0,0.0035912488798967093,0.0074883787797681775,0.0040220746562469505,0.024758809184608616,0.0035765646627289,0.0008804532355558838
452584,3439584,0,0.002918416925735949,0.0035916696857325034,0.0024013082135138962,0.06669780523664919,0.0029057736501092,0.00043253490135130066
452585,3439585,0,0.0450107181781761,0.03298853964990237,0.04755283453055179,0.014747777264500647,0.0449626482880158,0.030221513896097594
452586,3439586,0,0.006421516530267362,0.005947713241329645,0.007450575762929616,0.013143826913241764,0.006399655925453,0.00253755862711023
452587,3439587,0,0.016056220780794526,0.01233874905168528,0.021806526821281653,0.10701470253270684,0.0160190773347081,0.0032822855694124922
452588,3439588,0,0.007277619061768672,0.006574976065110375,0.013476764445934307,0.03445450246785737,0.0072539217474439,0.0018487074994373448
452589,3439589,0,0.006136641103666556,0.011901451699026507,0.007193294811637058,0.02101787042355137,0.0061154211834408,0.004516626053855345
452590,3439590,0,0.012897695595295406,0.02127140522026741,0.01462074108026222,0.008968406109731696,0.0128644769355803,0.006017078657182433
452591,3439591,0,0.0022258138287513576,0.0057884598107026015,0.002194726441957732,0.02412161709320268,0.0022154652567743,0.0010959163280326175
452592,3439592,0,0.03849080484768587,0.005284282776049231,0.017483597134226123,0.07091898720112637,0.0384423898554682,0.020027327037408924
452593,3439593,0,0.0016485909664471284,0.004723764677803208,0.0018627330314589228,0.011050826224859851,0.0016403481048146,0.0008168346214588111
452594,3439594,0,0.006289580266720785,0.0908890694440548,0.013034353669163768,0.021294913581340703,0.0062680144630461,0.004747824934237736
452595,3439595,0,0.005855305078449301,0.012237346182456815,0.0063825798061161185,0.009608036112702181,0.0058347334222209,0.004253765772477298
452596,3439596,0,0.028853919450434196,0.011974308057529436,0.019522866455452776,0.01619521527940821,0.0288075495895883,0.024999930344106296
452597,3439597,0,0.01448808916919102,0.006740707884169229,0.008610928595594166,0.004971800834310996,0.0144527892541574,0.0111806695586921
452598,3439598,1,0.34762619049463256,0.43306691840380285,0.4249463716962805,0.029248913918085484,0.3480129118175936,0.6024130138253478
452599,3439599,0,0.0014381080576948667,0.005218724669332837,0.0017473522845924386,0.01283977954783577,0.0014306885265059,0.0007362943387302241
452600,3439600,0,0.07759883974999682,0.01548123531345238,0.0420261017630303,0.011752380818686273,0.0775670415688763,0.10173305992650254
452601,3439601,0,0.003717876701492529,0.02443697745591979,0.00633596501177735,0.03333979464183169,0.0037028260201476,0.002596744235657464
452602,3439602,0,0.006527344111892341,0.0070900329432696365,0.00481550704075201,0.017097120379470376,0.0065052493943232,0.0031823997210300493
452603,3439603,0,0.00877472937761797,0.01074913776978253,0.014108355901187926,0.02879236683319509,0.0087481038363474,0.0033558836445117548
452604,3439604,0,0.017890922098311255,0.0045288610333224216,0.008328408027293035,0.038970543511299964,0.0178518579631414,0.010812924910700773
452605,3439605,0,0.0018256954045315849,0.005633771909888907,0.0018181609281125138,0.02638982271705903,0.0018167844469145,0.0009127805048681911
452606,3439606,0,0.0018830326183404097,0.013099261837111072,0.0036951599523181097,0.013376884189339343,0.0018739097930377,0.00041224823511538743
452607,3439607,0,0.0019029020590696816,0.006553090551468589,0.002663804840428959,0.015190209059600656,0.0018937062961032,0.0005573153449131538
452608,3439608,0,0.00085148318799672,0.0037060152633656166,0.0010350361916657397,0.03890383481003487,0.0008465707536326,0.0005369997676143907
452609,3439609,0,0.022041419864682266,0.0074212302369620715,0.012646955724007175,0.00902501904269835,0.0219988276135602,0.017275349164001558
452610,3439610,0,0.016612699324184278,0.004328364699292798,0.00674914134869109,0.019021116807193938,0.0165749475517148,0.011795382660835336
452611,3439611,1,0.35169405350535865,0.5858177773303075,0.44036158469766606,0.020076825077126496,0.3520876090084391,0.6071610832109089
452612,3439612,0,0.0021337794718265567,0.006918429107149087,0.0026153910451906176,0.008704299865980257,0.0021237534677286,0.0008994547623487546
452613,3439613,0,0.020295200427670756,0.01220774824660111,0.01790374948645463,0.04608862302616511,0.0202539644112139,0.01601967944599266
452614,3439614,1,0.9255688183057721,0.09739184901223799,0.7750894192877602,0.04500314906116623,0.9259380736031464,0.986966656385646
452615,3439615,0,0.0027119281496734327,0.008320111003414826,0.0036719882461031445,0.01487708599046388,0.0026999463043607,0.0006943436405993138
452616,3439616,0,0.006135968839187478,0.01940174267516394,0.006312950767686433,0.0042736819063345305,0.0061147504493301,0.0026992016317197447
452617,3439617,0,0.002367620181085947,0.0041997520476637264,0.0028480829779009564,0.1950919191284892,0.0023567833141753,0.017962626463658836
452618,3439618,0,0.03642882187217862,0.06877768351972824,0.039778248297274874,0.014170936192022164,0.0363805676029428,0.03912199984863121
452619,3439619,0,0.03766500082626737,0.0425741921268469,0.052060533324391735,0.13655123342882608,0.037616633615293,0.5639510913521328
452620,3439620,0,0.02347491956074664,0.00389222181772212,0.007973661836615268,0.021992154372047948,0.0234313412551362,0.018919547109782057
452621,3439621,0,0.0029166800349358763,0.00418628349495662,0.004420049971863789,0.05683623320094941,0.0029040422491642,0.0003692139621786423
452622,3439622,0,0.015831733854581104,0.004465006907407849,0.006833719792564651,0.026988484058349162,0.0157948424247082,0.01264976993232747
452623,3439623,1,0.9218974130991511,0.0986307425889645,0.7617899361270876,0.04727132743924105,0.9222790032253304,0.9869472603292171
452624,3439624,0,0.003321272833846729,0.0037885959552842897,0.004379839713411088,0.05706291188377731,0.0033073878605947,0.0008387748782374887
452625,3439625,0,0.00786198186359688,0.004739685795063979,0.006422886412722227,0.015221104232678695,0.0078371012714517,0.003841914049642601
452626,3439626,0,0.0032763808115522006,0.0038409965084441546,0.004299117921530569,0.057126123329802395,0.0032626312049038,0.0008861758360171957
452627,3439627,0,0.00399447660637878,0.003821864984081323,0.005519434667942208,0.0596525818896386,0.0039786430143798,0.0014942651167057256
452628,3439628,0,0.025984758954450342,0.010312556530140288,0.02133985361297867,0.02349865960815947,0.0259397088331687,0.01255916598979324
452629,3439629,0,0.015889711293904568,0.004108522754776508,0.0066644617885449975,0.01663084210547869,0.0158527544071398,0.00649445924925473
452630,3439630,0,0.007183524236927207,0.011678513523092715,0.006999071924929769,0.03588476685248023,0.0071600226117491,0.004935811520449313
452631,3439631,0,0.004634072667943151,0.01821685758918612,0.006255535029281902,0.015737108486124998,0.0046165135162311,0.0011111773051909269
452632,3439632,0,0.0033876911755205906,0.005524201459443158,0.0028143081333340193,0.004953280581751248,0.0033736072413963,0.0020084738835910664
452633,3439633,0,0.019445461946389755,0.02659579316842717,0.022010903471772,0.09561981476966483,0.0194049514699601,0.00492031079045114
