indice,TransactionID,y,score_A_V4,score_B_GRU,score_C_fusion
443415,3430415,0,0.0015661250110104935,0.014241698641479061,0.0026122453982388204
443416,3430416,0,0.001490705382626561,0.002648601189025831,0.0017050176286167195
443417,3430417,1,0.2903191227343263,0.01971223756772342,0.18094246608201564
443418,3430418,0,0.0016096207494807966,0.0034993153408361126,0.002004876452195625
443419,3430419,0,0.0012966079333464682,0.005146977976259934,0.001816426173418305
443420,3430420,0,0.0031993003112375648,0.007755697425384987,0.004246917366726149
443421,3430421,0,0.0012317215880625692,0.004585085759095679,0.0008929707343456154
443422,3430422,0,0.0027618578904401794,0.005189059656182582,0.0024745983052330313
443423,3430423,0,0.021765124290686392,0.0030188563507596586,0.01256111530723162
443424,3430424,0,0.007829799413178134,0.005563532481387778,0.0040056392994978225
443425,3430425,0,0.0019068657439016519,0.004459436706834616,0.002444668214832451
443426,3430426,0,0.000707305007815236,0.004411822194582414,0.0010254674481345288
443427,3430427,0,0.004116750210616738,0.07765129482334969,0.00873713531281069
443428,3430428,0,0.01477641066037408,0.012193572844239439,0.017390502907185985
443429,3430429,0,0.0026492088193468873,0.007006891669504555,0.0036101489321417545
443430,3430430,0,0.007733228920755493,0.0049851616305758495,0.004158127066168217
443431,3430431,0,0.0039775004580217335,0.006792482559146579,0.00511160308388185
443432,3430432,0,0.030317732395477675,0.014513852484848882,0.01762636080874074
443433,3430433,0,0.000939124160752393,0.0050543740330285265,0.001393796209910766
443434,3430434,0,0.003095345603163331,0.05386080763796725,0.006169048784121365
443435,3430435,0,0.001477605217112102,0.015091356615198377,0.002508158728782496
443436,3430436,0,0.0002326470874843258,0.0036032597154605395,0.00037106676703745707
443437,3430437,0,0.008900821854424291,0.003964059164949408,0.004094331635686975
443438,3430438,0,0.0005856348583974448,0.005345012178790984,0.00046332568760450307
443439,3430439,0,0.06043215791982259,0.12120458150398386,0.08991317113289048
443440,3430440,0,0.03343353261178527,0.008363343620247363,0.019666095399236617
443441,3430441,0,0.2857065737968788,0.0493452613058675,0.2979735834710509
443442,3430442,0,0.003699132596777684,0.01617060741716396,0.0060479423689046045
443443,3430443,0,0.004758228636820666,0.004508775637235791,0.0053594838031739145
443444,3430444,0,0.038762479845861016,0.006193160132703433,0.03557636662370446
443445,3430445,0,0.011672447999011206,0.014336130693844021,0.004009953221358198
443446,3430446,0,0.0033905159250742557,0.04830199536120979,0.0065902057985533875
443447,3430447,0,0.0007129176676542852,0.0019028271033009337,0.000854792403553627
443448,3430448,0,0.010593678393418788,0.02685746860672505,0.015508746671122649
443449,3430449,0,0.007411372724552863,0.04846392340135963,0.013873657073945188
443450,3430450,0,0.0003651415642716766,0.005220480778610469,0.0006178479791859545
443451,3430451,0,0.008836548465639468,0.041727926108051275,0.0156234158982465
443452,3430452,0,0.005412876412861342,0.006871831657054404,0.007024503948210847
443453,3430453,0,0.0008686851929089732,0.0021205180494565205,0.0010784078023730957
443454,3430454,0,0.003247631038028709,0.01679110172836402,0.005253154114091583
443455,3430455,0,0.004466873015412134,0.033648090640089244,0.00822912400269992
443456,3430456,0,0.001744852857702641,0.0033293375427978487,0.001641030418972927
443457,3430457,0,0.002812067837574373,0.0036701214363293704,0.0032966565116661233
443458,3430458,0,0.0007136295551647503,0.017436047005780546,0.0013556011010530025
443459,3430459,0,0.003411944749471072,0.006086990284183584,0.004253312700508891
443460,3430460,0,0.004466167393958968,0.03273671151925523,0.008215431396717952
443461,3430461,0,0.00712573186003645,0.01223041292437788,0.009545028789473579
443462,3430462,0,0.0025556516672068544,0.006372153101506234,0.003421881273145291
443463,3430463,0,0.0002970557940305866,0.001945712381735846,0.0004110572185216817
443464,3430464,0,0.0005160565246979009,0.004262576547183226,0.0007928665979377531
443465,3430465,0,0.003587145759731072,0.012985704844324958,0.005404062030859263
443466,3430466,0,0.0010176510180631459,0.002546335120917646,0.00076542485730886
443467,3430467,0,0.0027397238341629543,0.011597584830123797,0.004233405572088965
443468,3430468,0,0.0014605064598426532,0.0031492063722379487,0.0011629612290123452
443469,3430469,0,0.012208332262448829,0.025148996220936432,0.01639392369482048
443470,3430470,0,0.0012072523720274952,0.0019085009953548938,0.001363408052986453
443471,3430471,0,0.0007091499056065757,0.005020909023177625,0.001032610030072033
443472,3430472,0,0.0006312896041892862,0.0029910164320862327,0.0008298846758496958
443473,3430473,0,0.019550673463752583,0.00748221520158745,0.019852204216425178
443474,3430474,1,0.9791335389376686,0.8675386420315786,0.9573828305863997
443475,3430475,0,0.008626784774886813,0.011218240309379162,0.01088369442913702
443476,3430476,0,0.017453003424361294,0.024398927962916046,0.014761087483501908
443477,3430477,0,0.0015667579871142291,0.0035948823109051334,0.0019677967948569463
443478,3430478,0,0.0003914976451697004,0.003291708805460753,0.0005846614827176611
443479,3430479,0,0.0005389526825595609,0.004410436761758445,0.000787548084621943
443480,3430480,0,0.008792777239153012,0.016087389616139446,0.011131440824614902
443481,3430481,0,0.0032092733314295226,0.0066285527297252145,0.004188011774701067
443482,3430482,0,0.001009898423743665,0.004879708439504467,0.0014733722617816503
443483,3430483,0,0.00494928378470756,0.004498787733493375,0.003170095978329087
443484,3430484,0,0.04382538012485625,0.06964523318742705,0.06017989081721175
443485,3430485,0,0.0024385607320379812,0.0035466066431924254,0.002756194718099232
443486,3430486,0,0.041596759886525864,0.004648266464836364,0.03464001106620839
443487,3430487,0,0.1129911558865177,0.14680819316410137,0.10193860021121953
443488,3430488,0,0.0015466184248681986,0.0028217658753051,0.001691019777111271
443489,3430489,0,0.0011131784610862775,0.004647901534129023,0.0015866355088191165
443490,3430490,0,0.03059492590696214,0.012176000518811772,0.012213367578853123
443491,3430491,1,0.9804724768146925,0.921308762677408,0.9797560228337271
443492,3430492,0,0.012680962943545291,0.08780781169106044,0.024414999096275515
443493,3430493,0,0.001286190356132571,0.0032857003199736733,0.0016719178970243322
443494,3430494,0,0.005045886225385231,0.004440834000406552,0.005557462766841619
443495,3430495,0,0.0008355861524759308,0.0021832715211100168,0.0009798387549696769
443496,3430496,0,0.07886430040787996,0.02167875435415068,0.07837322252159912
443497,3430497,0,0.03392197973839042,0.036361151789894894,0.029185025488915668
443498,3430498,0,0.007543200154922391,0.002590652146441823,0.0044953083101764236
443499,3430499,0,0.0026279328507256465,0.016055840254112958,0.004105637129331091
443500,3430500,0,0.018160458927971673,0.007944466193495165,0.010584175491662809
443501,3430501,0,0.014537621155661045,0.002982800383948146,0.011991274911336084
443502,3430502,0,0.04303459079451523,0.08672104644344972,0.05777265975548175
443503,3430503,0,0.0013047620061264037,0.005268192845550172,0.0018750035471239814
443504,3430504,0,0.021497927802347227,0.313246492767229,0.025529366546233452
443505,3430505,0,0.00406698992628754,0.0027134503583712537,0.002158465510937344
443506,3430506,0,0.04115894376355276,0.06006092780748676,0.02565985138952598
443507,3430507,1,0.9934078759070163,0.9096808540925937,0.993549218839073
443508,3430508,0,0.0015938331271230675,0.002834873264989252,0.00108758127487104
443509,3430509,0,0.007644339017090843,0.0050950187142897434,0.008540075784249028
443510,3430510,0,0.0004007291234340358,0.0023334717356671636,0.0005348280095719895
443511,3430511,0,0.011629504535609986,0.015916712956251803,0.015343469729030921
443512,3430512,0,0.0005772099468618995,0.003241913119256786,0.0007653427959533307
443513,3430513,0,0.000183907770310278,0.007531247897798822,0.0003425342547156137
443514,3430514,0,0.011227846620529006,0.005412178780706861,0.003204795323159908
443515,3430515,0,0.03444864347892697,0.03105080158122813,0.019917430275197674
443516,3430516,0,0.01016646206096645,0.003483622983661542,0.009577086256002725
443517,3430517,0,0.002037806888780327,0.06128098092039003,0.004724874566001764
443518,3430518,0,0.0016680662550961262,0.002277767112513015,0.0019319849879542203
443519,3430519,0,0.05103829179250008,0.20150272050358048,0.06050881577117395
443520,3430520,0,0.03763476714728962,0.049729794358557004,0.05174797557426757
443521,3430521,0,0.0020012939522584742,0.004365169559533897,0.0011321077320850612
443522,3430522,0,0.0006747253355103146,0.0020144953895544827,0.0008245781749825125
443523,3430523,0,0.013076103392945718,0.09129219019172416,0.016595745233032984
443524,3430524,0,0.001245034427291631,0.009014655955841435,0.002015049947787531
443525,3430525,0,0.00598296068296005,0.003018608945778634,0.0032841568994135574
443526,3430526,0,0.00328203913076606,0.008134111673913128,0.004498513235260147
443527,3430527,0,0.0071880094622376,0.0176287594312603,0.006403559859675422
443528,3430528,0,0.008865363672069995,0.015600229979357696,0.007857372440831808
443529,3430529,0,0.014975944449509048,0.006104704077243613,0.015508367053042895
443530,3430530,0,0.032069673080765464,0.023444494263131773,0.018560647428176442
443531,3430531,0,0.004865328745505786,0.006052855022722434,0.005828429101973458
443532,3430532,0,0.00355278066204799,0.017341227407623113,0.005372152436013554
443533,3430533,0,0.0013892714583633534,0.0031406456087692738,0.0016945780695153108
443534,3430534,0,0.0009388212502795862,0.002430308685372243,0.0006554900018029931
443535,3430535,0,0.013302948091079925,0.004053028659081885,0.00835325639353017
443536,3430536,0,0.022648823409344418,0.12194664445723583,0.028737180442614665
443537,3430537,0,0.0345798983044549,0.020952687988993465,0.02045252078346778
443538,3430538,1,0.9968023015062226,0.9246287154683419,0.9926672757612008
443539,3430539,0,0.0005696381967196833,0.0031770008986846325,0.0008302299541645277
443540,3430540,0,0.03623365984395842,0.020458520150884167,0.02243621880306085
443541,3430541,0,0.004440141400577237,0.0036876160389941277,0.00448929668305964
443542,3430542,0,0.0005868608687239262,0.003656988235953109,0.000814754786537558
443543,3430543,0,0.03623365984395842,0.02053754703629851,0.023783048233889725
443544,3430544,0,0.0009786812396113918,0.05394013132142241,0.0012307049919755275
443545,3430545,0,0.0009616855956357322,0.003993668159270034,0.001302308191033426
443546,3430546,0,0.46225079982718437,0.6748555046022029,0.5612307532728877
443547,3430547,0,0.0013481590976116677,0.00390440499783126,0.0016543453839393011
443548,3430548,1,0.99628461476961,0.9203609806796873,0.992003984976551
443549,3430549,0,0.010291277482690346,0.004383085338944074,0.010357713973351458
443550,3430550,0,0.014960192783456026,0.013592340325895371,0.018439926484219098
443551,3430551,0,0.0011000313443914173,0.007123230181688921,0.0016576771829246526
443552,3430552,0,0.000940236694869226,0.004653770767714615,0.001330952607653844
443553,3430553,0,0.07396243832014116,0.003281768362011408,0.01437993697676944
443554,3430554,0,0.0025505229283705228,0.002425784173574376,0.0028093984073746373
443555,3430555,0,0.009351077514155013,0.03881246913277532,0.01624378935564686
443556,3430556,0,0.060894707650763956,0.056045253302729955,0.08625035166671949
443557,3430557,0,0.0005456858635015982,0.0042883886412804755,0.0008336326832638302
443558,3430558,0,0.032904352666558986,0.020533925054078257,0.023107098118599633
443559,3430559,0,0.06518423025069467,0.0025112160958439696,0.01275816077763825
443560,3430560,0,0.002196500841810332,0.03806746789952779,0.00450896015253699
443561,3430561,0,0.007885178618418713,0.00404174523633163,0.007807189231920292
443562,3430562,1,0.9933135135006108,0.9231811823109142,0.9937215666085188
443563,3430563,0,0.0087320367345324,0.0022875711833743786,0.0021935745711123477
443564,3430564,0,0.0148208556341416,0.009478839533119685,0.010439390787907675
443565,3430565,0,0.002128891433302372,0.004432075911545293,0.00277743978172884
443566,3430566,0,0.10060797307641936,0.09840802305389222,0.14298429671703292
443567,3430567,0,0.0004109038613991467,0.003286954913492464,0.0006097068073890228
443568,3430568,0,0.007504559102728547,0.003356018353449643,0.004369428355627925
443569,3430569,0,0.001206195383043948,0.002844017510515059,0.001498207985634559
443570,3430570,0,0.0006374515351790115,0.0037334177145547007,0.000863512333281569
443571,3430571,0,0.0010681837171895188,0.009857606842591769,0.0017076131991782676
443572,3430572,0,0.019750315955516993,0.04137324045120783,0.018455921257302058
443573,3430573,0,0.041468951414716966,0.13311841884856931,0.07534755482379367
443574,3430574,0,0.0011017173459686284,0.005300527894963234,0.0016197157561592534
443575,3430575,0,0.016624118280056402,0.016185407682146186,0.012815481276080197
443576,3430576,0,0.07090165416294698,0.08154377337953861,0.10038360755151417
443577,3430577,0,0.10892233935450941,0.028601099880782112,0.09193017020956354
443578,3430578,0,0.006491216858509362,0.003256561951741704,0.004048143658733596
443579,3430579,0,0.0021605661105745066,0.023039837242673448,0.003957680755383369
443580,3430580,0,0.009263804227337366,0.0037682851065606203,0.0098812350156522
443581,3430581,0,0.002710507812656416,0.041576263168189354,0.0032583481612970095
443582,3430582,0,0.0007018984330822863,0.002575040964682363,0.0009027403287532033
443583,3430583,0,0.001172143524271164,0.009312768692087883,0.0018420383445393537
443584,3430584,0,0.004153476732722606,0.005267207716119474,0.002848482452043005
443585,3430585,0,0.006738019181647441,0.0030466217281117187,0.004949703259376857
443586,3430586,0,0.00045741771366547405,0.0035535988825797444,0.0006814892546906519
443587,3430587,0,0.006970019404322793,0.03290586512502555,0.011288156584217708
443588,3430588,1,0.027537148250107932,0.28997319433385776,0.0430718112029787
443589,3430589,0,0.0033752268642454407,0.012167945818439774,0.004927459840709485
443590,3430590,0,0.0022465875049077198,0.02471850709369959,0.0025106697491916992
443591,3430591,0,0.018331931596735934,0.040389972922846934,0.02812237032541645
443592,3430592,0,0.07537341015028247,0.04055383716445553,0.045885975776177326
443593,3430593,0,0.03172480602579569,0.0026711567136807725,0.0198568612190203
443594,3430594,0,0.0010905934131045416,0.028586200883033475,0.0023097644675329288
443595,3430595,0,0.006211664900151503,0.006021069679038298,0.0031991057701031434
443596,3430596,0,0.019844357626022595,0.004783608537876453,0.019375264646371505
443597,3430597,0,0.004072732992854055,0.0046321637596701175,0.0025239253486318285
443598,3430598,0,0.0019599021484249138,0.002991647489434279,0.0022257589124663477
443599,3430599,0,0.006200337967674649,0.01424773685135198,0.008519268803521444
443600,3430600,0,0.004019290352744653,0.0038601837603582266,0.00454211769596008
443601,3430601,0,0.003075330383351101,0.009112491285480117,0.002738611259870536
443602,3430602,0,0.004472351411578413,0.013183961967335638,0.003027625040541449
443603,3430603,0,0.013842958715917566,0.0051235435346951115,0.00622080631195895
443604,3430604,0,0.0062557122061148145,0.007174255377107195,0.004218643859138507
443605,3430605,0,0.003875257000489733,0.00775944751242195,0.005254207290674839
443606,3430606,0,0.00037066807902716485,0.005906047343197439,0.0006196787910927814
443607,3430607,0,0.0011605334093687256,0.0016424770843831069,0.0012855441880841648
443608,3430608,0,0.15663757207390627,0.12597120667407427,0.09644860323477676
443609,3430609,0,0.05012110255143182,0.012382574792578316,0.03171555745819897
443610,3430610,0,0.022952746765693557,0.03579571890138144,0.03484343113798136
443611,3430611,0,0.01051859122744428,0.005857774372366617,0.011642694813934438
443612,3430612,0,0.035009944990399305,0.039506692122868885,0.0200567966694251
443613,3430613,0,0.1000749606660426,0.26572165203651615,0.17856680420703158
443614,3430614,0,0.002991383229069113,0.06068518725560434,0.006585855811557595
443615,3430615,0,0.0015030055080453007,0.0022790709204868636,0.0009594489176548056
443616,3430616,0,0.0047149095046820225,0.002203707330505726,0.0046350111145186555
443617,3430617,0,0.0018646473203956142,0.00294215395401859,0.0022172514826161575
443618,3430618,0,0.0008774939403846304,0.004677293752904639,0.001263955748689765
443619,3430619,0,0.021256356546545927,0.008018098394468487,0.009484991920611016
443620,3430620,0,0.005917663394373359,0.02803351865216067,0.009722210817234308
443621,3430621,0,0.0025399190459466036,0.002675573942864812,0.0017568140490050385
443622,3430622,0,0.0004809819154719566,0.002404215528253269,0.0006146175814259914
443623,3430623,0,0.0007036731891950188,0.0026199667426747377,0.0005126405154262972
443624,3430624,0,0.004610415959136726,0.002953067215813758,0.00492546012809745
443625,3430625,0,0.15281601560622127,0.0432869372652221,0.07322554508065514
443626,3430626,0,0.06701059711279843,0.07218677231382192,0.06690154776699146
443627,3430627,0,0.033758215588595104,0.05713749584363609,0.05087136138834098
443628,3430628,0,0.019427848870025487,0.013391028079553328,0.022122207507074762
443629,3430629,0,0.2994957066925435,0.10356532329668981,0.35910574344875923
443630,3430630,0,0.003658842635341777,0.012102153594528497,0.005280354715248873
443631,3430631,0,0.0009025753315311525,0.0026337950261053375,0.001084523771114085
443632,3430632,0,0.0022326716295440366,0.009748722405611476,0.0033480671805964546
443633,3430633,0,0.003724171951208522,0.05985391041963945,0.007969034530479834
443634,3430634,0,0.009293835199751773,0.009432636657057309,0.006926053413980096
443635,3430635,0,0.0022712228635161672,0.005025926926769412,0.001008045111672921
443636,3430636,0,0.00040668083369238447,0.007741270427870466,0.0007186258903279707
443637,3430637,0,0.02547877068866434,0.0042800644921796634,0.024295982054197203
443638,3430638,0,0.0018170253098022222,0.006325186233748518,0.00240121438058035
443639,3430639,0,0.09162402265156672,0.15185450255638808,0.1470007435822076
443640,3430640,0,0.005844326652125362,0.0061005030628427746,0.006807988808403614
443641,3430641,0,0.24315846707033673,0.8230151064353306,0.3935698993569791
443642,3430642,0,0.06277360488265206,0.062443144936537964,0.05714936902792442
443643,3430643,0,0.16909339880935148,0.017170450485221214,0.07562514964685754
443644,3430644,0,0.08328423443347727,0.08893071839887683,0.11944599996355916
443645,3430645,0,0.002825994507985752,0.007800777237940309,0.0021497065650260146
443646,3430646,0,0.001554491880950161,0.004404350782809658,0.002080435700498883
443647,3430647,0,0.05593002209590524,0.5086066670532189,0.09552115307761068
443648,3430648,0,0.0008254432129860396,0.0026398522636965007,0.0010165154640502773
443649,3430649,0,0.01227880170522102,0.008267856207067947,0.0068326452217184665
443650,3430650,0,0.01306385360468903,0.04577051403277647,0.021021600684949154
443651,3430651,0,0.0020708394030082063,0.005259637404380438,0.001459862241465464
443652,3430652,0,0.002578260766902559,0.017017688732778025,0.0043114589582563655
443653,3430653,0,0.002981205205221028,0.00436990290616349,0.003689537518132625
443654,3430654,0,0.0008123288984843308,0.00219743982048366,0.0010088688789570994
443655,3430655,0,0.04977804855571346,0.4695424111943918,0.08388241338900833
443656,3430656,0,0.010868191984166881,0.005552953177866964,0.005943278308803554
443657,3430657,0,0.0081992431743958,0.004876523581509719,0.004773989946909058
443658,3430658,0,0.0027114099507423535,0.002948576479794039,0.0017133698178393789
443659,3430659,0,0.0006561283909078718,0.004127659711594083,0.0009230642060805318
443660,3430660,0,0.011400242662169687,0.012160078280358347,0.009017028001406495
443661,3430661,0,0.0033235588265993258,0.00778522706624094,0.004536978219332875
443662,3430662,0,0.0019094360528434445,0.00245247944506798,0.00219936944314917
443663,3430663,0,0.009318544321891583,0.0034466462423061116,0.009099107985499455
443664,3430664,0,0.007132173342464109,0.03136986733387324,0.011698004799971733
443665,3430665,0,0.06114163809417313,0.03735577912070759,0.08006836885306423
443666,3430666,0,0.00811857769007964,0.010812927928989855,0.004011986195698428
443667,3430667,0,0.08981258886956583,0.19858330371255098,0.15818590571961239
443668,3430668,0,0.007928836107168907,0.009612617330682761,0.004052818332689311
443669,3430669,0,0.012891327299458008,0.0040603489112649984,0.006822817000656547
443670,3430670,0,0.001827463183718053,0.016480536499394887,0.003231083342742381
443671,3430671,0,0.00806543278315446,0.03781618657080642,0.008603523970344225
443672,3430672,0,0.9895929644828703,0.7349161982858569,0.986447042218067
443673,3430673,0,0.02543702029057068,0.04925982947095321,0.011279564857384296
443674,3430674,0,0.0004218900835400903,0.00792156747670622,0.0007434378448104652
443675,3430675,0,0.26137591395685744,0.1657426332780466,0.3530980582590368
443676,3430676,0,0.004006651325844474,0.007377651094932307,0.005101307169183817
443677,3430677,0,0.003953441586731918,0.007077069213292118,0.004965155135115843
443678,3430678,0,0.025546721707287494,0.012747624541861772,0.008590664952914561
443679,3430679,0,0.003560020411063419,0.03363613463030773,0.006282219306675651
443680,3430680,0,0.002287546092245366,0.005391943561644354,0.0029934904183809836
443681,3430681,0,0.1103323450942949,0.011843810952681996,0.10270073342816596
443682,3430682,0,0.005265401436785298,0.008328156217802328,0.006942283404760795
443683,3430683,0,0.002344676976458705,0.0022248110699657703,0.0019898162515956143
443684,3430684,0,0.0004809461672110445,0.0030773192731680206,0.0006585476213294765
443685,3430685,0,0.007899952952813243,0.013628185973900472,0.009992484737842623
443686,3430686,0,0.003164446265971093,0.004975622870440481,0.0023832409535657338
443687,3430687,0,0.0016431332237243795,0.004384331639788713,0.0019069371930489022
443688,3430688,0,0.0007215898899266608,0.0025573557595600475,0.0009017291282354282
443689,3430689,0,0.0010820906894166314,0.00249240229940843,0.0011734267562347493
443690,3430690,0,0.006240701583858711,0.002888364818119962,0.0026393661151054
443691,3430691,0,0.0659258172740726,0.052549602200198026,0.024005136098786857
443692,3430692,0,0.00169109122708926,0.006594272831428975,0.002422603021119437
443693,3430693,0,0.004833957374612633,0.020894787269251654,0.002712815201169906
443694,3430694,0,0.0010206125171956333,0.002734020792066157,0.0012545240907397242
443695,3430695,0,0.005458798222914673,0.008056782952679793,0.0018177127766969656
443696,3430696,0,0.01355602314672083,0.05467414654395478,0.023416298376639878
443697,3430697,0,0.01966445523528889,0.01466437115215389,0.00641311183547905
443698,3430698,0,0.005161395486007889,0.0031793268582371386,0.0029717313602676708
443699,3430699,0,0.012555522290947833,0.006243726500807499,0.006341643149358008
443700,3430700,0,0.003795805225662436,0.01443636265697607,0.005432047664689956
443701,3430701,0,0.007870711331282613,0.006628582768188755,0.009222995533740187
443702,3430702,0,0.01247770876474218,0.02238278512612831,0.014033891926837135
443703,3430703,0,0.00034246963114771615,0.0023649760697780375,0.00028399438548706347
443704,3430704,0,0.04778743551826748,0.06888187185393832,0.07051896360662413
443705,3430705,0,0.00025280588543623127,0.0035523984214246053,0.00039105220554713934
443706,3430706,0,0.0006185079412473336,0.018011109393275365,0.0012552498117106513
443707,3430707,0,0.0008617352352513485,0.0021794776836695107,0.001025583316418125
443708,3430708,0,0.03826061464580616,0.03476443435574974,0.05307885781044218
443709,3430709,0,0.000249674425169747,0.002229163605235241,0.0003610366383906578
443710,3430710,0,0.008450213020782006,0.021386223857590987,0.008087833178410608
443711,3430711,0,0.010470374808738657,0.02575655432957065,0.013530368832988212
443712,3430712,0,0.12254287285035709,0.046693217640002845,0.09972219188363711
443713,3430713,0,0.0019553009387821207,0.005416974598280148,0.0026128228167056557
443714,3430714,0,0.0020238833511650417,0.009364272777782894,0.003047386172338851
443715,3430715,0,0.04751786631678399,0.00888098493991888,0.029821405114762358
443716,3430716,0,0.007477034255725188,0.005048775715822112,0.00809066652207186
443717,3430717,0,0.001558399888171474,0.0047145079349432805,0.002121991459080873
443718,3430718,0,0.0035237972434257205,0.005445385783283639,0.002460283117149809
443719,3430719,0,0.005937761675289736,0.003767727151052525,0.006395185032937768
443720,3430720,0,0.001964816071856355,0.002592549818279118,0.00204494937278476
443721,3430721,0,0.010674436033559987,0.02192812531052912,0.015053080343589315
443722,3430722,0,0.0034306948798322827,0.0025200904291630384,0.0035960400858361763
443723,3430723,0,0.02460961608816271,0.01126767669198846,0.025829042026645904
443724,3430724,0,0.043001586475205016,0.007964773830510037,0.04406005751818056
443725,3430725,0,0.021476937325278153,0.00732570591529393,0.02289614834394567
443726,3430726,0,0.0016493261090222272,0.007060528979678747,0.0024072668420772516
443727,3430727,0,0.02976217477253072,0.020943263249222632,0.03436947089629963
443728,3430728,0,0.00691161000865317,0.12578333055486107,0.0162915654388722
443729,3430729,0,0.0007195094771980881,0.0030755945643252927,0.000983470663221428
443730,3430730,0,0.003722350363926537,0.15485122267904888,0.010051875129666916
443731,3430731,0,0.00711877406238216,0.004740092123444025,0.007836373919773713
443732,3430732,0,0.00795296629125154,0.019028040760053367,0.0027481803924073764
443733,3430733,0,0.0006753912768224892,0.003353570921900635,0.0005285624262829005
443734,3430734,0,0.0009428717088970335,0.00441886165262653,0.0013152412710711154
443735,3430735,0,0.008797703933667057,0.007991037510518583,0.010895451219574782
443736,3430736,0,0.0007675710274912607,0.0018955708604442693,0.0009256561751483039
443737,3430737,0,0.00809623918782064,0.004345641878200658,0.007720001650386953
443738,3430738,0,0.0015377788251860868,0.014897869871527839,0.0022895502996742195
443739,3430739,0,0.0026046485142088766,0.03053061287760358,0.0031472869895263125
443740,3430740,0,0.01927997510760171,0.00672587825868719,0.016108136786601245
443741,3430741,0,0.0013097953016239317,0.007117550401676716,0.0019585600816109353
443742,3430742,0,0.0479777094920248,0.015825911876707007,0.05256705922059273
443743,3430743,0,0.002460782894255981,0.006000742350227537,0.0032662353201429527
443744,3430744,1,0.07784687408800875,0.03352696649055216,0.09022589928614128
443745,3430745,0,0.009561632235429232,0.07363250637616663,0.017931433399523494
443746,3430746,0,0.15114484932875452,0.02206526604403384,0.0995926219518401
443747,3430747,0,0.00019629704278719486,0.003671681727349528,0.00033126323942179276
443748,3430748,0,0.004122179208244018,0.007474912596535757,0.005104590945811275
443749,3430749,0,0.013655169139706784,0.016637994491110288,0.016350723610992858
443750,3430750,0,0.13866956189771135,0.03403693496620816,0.15813057684962975
443751,3430751,0,0.008176486078477319,0.005098332910916403,0.0052707588501092785
443752,3430752,0,0.02696309874998341,0.0040929506231096695,0.0241436623149324
443753,3430753,0,0.0029051423059395405,0.006653929387467397,0.0022496949580840713
443754,3430754,0,0.00046152832885947107,0.003690770410195128,0.0006571027567241619
443755,3430755,0,0.005852135247670213,0.10777884279727182,0.01356787289124512
443756,3430756,0,0.008537520381231851,0.006817417538895556,0.009685812392730267
443757,3430757,0,0.012960505803513196,0.0158051834242548,0.017314525705840956
443758,3430758,0,0.0032020744122848964,0.01148086756529769,0.004759557456985587
443759,3430759,0,0.008758182221940495,0.003420063369706738,0.0040069366623196245
443760,3430760,0,0.0003943220901292546,0.004909624487382511,0.0006380849427425063
443761,3430761,0,0.00030016716646187716,0.003308081224849782,0.0004440720550239902
443762,3430762,0,0.06847720502023966,0.1259669374427223,0.03685276611420634
443763,3430763,0,0.002763026542125662,0.003385618225461316,0.0013399826567882611
443764,3430764,0,0.016466388793610252,0.019669314231915085,0.021777053232622204
443765,3430765,0,0.01965966592351137,0.04940268359425324,0.030389235878763955
443766,3430766,0,0.08252339508433845,0.05064756155573408,0.04272929509829505
443767,3430767,0,0.0020533234274275327,0.0039051541002191725,0.0016919304229559163
443768,3430768,0,0.0006095029082842803,0.00652379763855214,0.0010095591907598922
443769,3430769,0,0.0032427634470240255,0.01058713309622529,0.00472475132682788
443770,3430770,0,0.003729324944346103,0.010225740650096357,0.0052959466659483504
443771,3430771,0,0.004262958347221354,0.010194516290233406,0.0036285940696407187
443772,3430772,0,0.008646229472032528,0.007309767286880419,0.009983862020052693
443773,3430773,0,0.02261719622951774,0.014849461598455814,0.012368054664991744
443774,3430774,0,0.024127642451092144,0.02422385237737661,0.018877005641579563
443775,3430775,0,0.0026309325941776015,0.007962541224074682,0.003563742874635548
443776,3430776,0,0.010158506921052166,0.0061991936169779925,0.011638627084293533
443777,3430777,0,0.00046592983538995216,0.003986268199985774,0.0007161126086257888
443778,3430778,0,0.0038926539037081906,0.00557442846007834,0.004834473526299845
443779,3430779,0,0.0005677504791356824,0.002247098864631102,0.0007406477733929984
443780,3430780,0,0.02243202953652128,0.029083711396441475,0.03194404333633563
443781,3430781,0,0.0019053128174756895,0.002163717405303945,0.002075627007099002
443782,3430782,0,0.0018897483034814393,0.0034487352304714927,0.0015040103096559457
443783,3430783,0,0.06978535454330138,0.025131140535280833,0.05139628718827992
443784,3430784,0,0.00246672387020213,0.0026224622173049734,0.0012547198368080997
443785,3430785,0,0.0034101689594338443,0.009670941959214033,0.0029761357876411684
443786,3430786,0,0.0032899907627015647,0.0031776753440922673,0.0036590404367925666
443787,3430787,0,0.05312828195255599,0.03280262598339234,0.06676599856465083
443788,3430788,0,0.0009682472339372911,0.0045294710700635255,0.0013800332223046644
443789,3430789,0,0.003304566091587869,0.00643373018651341,0.004304133651041412
443790,3430790,0,0.013463982891608063,0.014600959725105117,0.017570062909572526
443791,3430791,0,0.0008010766620046636,0.004880562830496076,0.0011987972276831377
443792,3430792,0,0.0018412706438338602,0.0021245596418927445,0.0020062708224870235
443793,3430793,0,0.17695438623111495,0.021641687203106358,0.16993738093708008
